database_identifier,chemical_formula,smiles,inchi,metabolite_identification,mass_to_charge,fragmentation,modifications,charge,retention_time,taxid,species,database,database_version,reliability,uri,search_engine,search_engine_score,smallmolecule_abundance_sub,smallmolecule_abundance_stdev_sub,smallmolecule_abundance_std_error_sub,Breast_1,Breast_10,Breast_11,Breast_12,Breast_13,Breast_14,Breast_15,Breast_16,Breast_17,Breast_18,Breast_19,Breast_2,Breast_20,Breast_21,Breast_22,Breast_23,Breast_24,Breast_25,Breast_26,Breast_27,Breast_28,Breast_3,Breast_4,Breast_5,Breast_7,Breast_8,Breast_9,control_1,control_10,control_11,control_12,control_13,control_14,control_15,control_16,control_17,control_18,control_19,control_2,control_20,control_21,control_22,control_23,control_24,control_25,control_26,control_27,control_28,control_29,control_3,control_30,control_4,control_5,control_6,control_7,control_8,control_9,QC01,QC02,QC03,QC04,QC05,QC06,QC07
CHEBI:73121,C39H74NO8P,[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,"InChI=1S/C39H74NO8P/c1-3-5-7-9-11-13-15-17-18-20-22-24-26-28-30-32-39(42)48-37(36-47-49(43,44)46-34-33-40)35-45-38(41)31-29-27-25-23-21-19-16-14-12-10-8-6-4-2/h11,13,17-18,37H,3-10,12,14-16,19-36,40H2,1-2H3,(H,43,44)/b13-11-,18-17-/t37-/m1/s1","PE(16:0/18:2(9Z,12Z))",714.5097921,,,,143.297,,,,,,,,,,,,12809339.09,15974829.59,34086783.33,8878627.121,15762674.81,5687387.958,14828549.71,9260357.159,12652317.92,19647777.14,8104627.023,11119749.29,6153258.904,9212477.778,23072411.81,3394009.529,7575535.366,16371955.31,27851899.04,8917624.645,37979154.21,14162054.3,13346539,14211123.72,6075593.92,15436563.93,5729497.448,21158456.35,22347414.84,18536507.26,10573062.97,8801047.926,10701538.9,5682588.109,18863353.71,8279975.736,9056519.199,6657704.43,24134671.18,7359205.704,6253947.898,8206131.37,13145895,12184175.91,14310233.6,14890945.53,18618747.59,4696100.996,15078353.88,16860096.54,12344038.87,20179269.24,18886699.47,13317523.62,4225940.242,6821705.349,2299488.844,19194161.21,17431436.86,11197466.76,13146728.86,14846382.04,16713039.29,11073940.07
CHEBI:22470,C29H50O2,,,alpha-Tocopherol,429.372882,,,,30.0289,,,,,,,,,,,,8753843.273,11522845.61,16270154.23,12747232.14,21677350.2,13290456.32,15069221.24,16230659.87,24324442.54,23304963.39,20621685.61,24596092.85,17192045.75,19950825.28,21547916.68,22617080.29,15109333.68,20759442.65,48630425.81,15146350.72,27463622.88,11567363.88,21737986.6,9443363.208,18536922.07,7695872.481,16867333.59,35361675.51,29538189.17,27842111.43,22526107.42,73665124.05,24136900.88,50722410.73,25941265.91,37535958.29,30602409.26,21997892,20643292.35,24845811.1,23805270.78,25698237.6,28100103.11,27400008.38,22378679.21,27823844.02,21164702.85,34437487.73,23282662.13,17360194.69,28833116.88,69089798.04,28528379.7,26761950.52,35993143.91,34205709.15,28385938.43,23407457.87,26526428.52,24024508.95,23891318.35,20238160.82,20319014.86,20875868.08
CHEBI:18406,C9H15N4O8P,NC(=O)c1ncn([C@@H]2O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]2O)c1N,"InChI=1S/C9H15N4O8P/c10-7-4(8(11)16)12-2-13(7)9-6(15)5(14)3(21-9)1-20-22(17,18)19/h2-3,5-6,9,14-15H,1,10H2,(H2,11,16)(H2,17,18,19)/t3-,5-,6-,9-/m1/s1",AICAR,337.0546978,,,,315.532,,,,,,,,,,,,97742.49932,4906267.305,5782274.724,7378073.118,6674414.516,5396112.882,5333155.974,6002304.46,7550478.337,5167815.048,6031311.557,4570022.308,6321095.249,6951009.359,7890404.681,7012058.944,7981824.757,6546974.633,5559397.657,3552429.987,6165763.995,5962725.144,5671287.999,5648959.159,5369173.351,6411757.245,5376329.204,5756986.496,5678866.795,4643766.174,5528643.197,5850439.31,5236902.03,5128167.075,5166920.098,5057990.423,5743919.473,5456323.627,5950377.758,5600102.54,4656939.029,4883176.335,4819249.564,5601139.121,4799149.492,5384128.589,5449897.123,5074153.333,5020441.273,5458343.318,6498195.294,5354618.451,4466802.065,5394661.104,5863646.031,6232844.083,5251993.472,6525541.48,6378053.337,6265297.626,6284491.99,6484919.786,6555799.178,6735128.67
CHEBI:68567,C6H10O4,CC(CCC(O)=O)C(O)=O,"InChI=1S/C6H10O4/c1-4(6(9)10)2-3-5(7)8/h4H,2-3H2,1H3,(H,7,8)(H,9,10)",2-Methylglutaric acid,145.050737,,,,95.5163,,,,,,,,,,,,1125036.875,1845542.735,2389331.026,3812565.622,1100745.562,3605310.122,2454021.922,2854049.945,1508737.353,1374364.055,981098.4934,1380441.106,1922413.063,986652.0433,1499980.66,3263239.376,2971424.081,2760643.228,2576771.154,1685644.609,1985734.931,1494920.941,2961523.691,1820317.614,1636005.999,1281968.425,1403072.895,1694583.729,2758945.147,1567917.938,2260909.277,2904726.23,2815095.673,2993764.283,1199943.947,1451309.08,2859800.07,1897272.001,2115671.598,1549748.477,2845135.417,1518215.532,1278324.692,1553961.304,1890723.124,2376110.235,2195652.232,2603505.546,1333705.643,2575133.535,1173862.58,1154439.37,3304328.807,3008046.314,2528036.977,2969456.046,1205721.267,2223937.375,1559090.042,2030445.58,1469092.392,1545561.521,2475569.579,1342822.231
CHEBI:138367,C6H10O5,OCC(CC(O)=O)CC(O)=O,"InChI=1S/C6H10O5/c7-3-4(1-5(8)9)2-6(10)11/h4,7H,1-3H2,(H,8,9)(H,10,11)",3-Hydroxymethylglutaric acid,161.0456388,,,,312.902,,,,,,,,,,,,17663489.87,13814543.3,15618119.79,56130894.66,15028980.74,17328212.41,10440418.39,41014477.54,26841170.88,17828414.4,16939965.66,37382662.54,22654060.56,52692978.01,77128745.79,16535699.05,16843253.68,51652678.68,40864583.34,11315706.26,19791708.98,42569296.92,10558952.23,14254583.48,34433803.44,48371833.45,12552082.43,40601141.51,12443361.03,13182118.41,39152941.49,39972098.86,11186414.96,35589357.52,38028966.73,12897179.46,16047237.85,13240458.13,14091153.43,37425193.23,38286823.78,36823798.28,12760196.88,12494981.89,12359385.29,34991611.01,12725006.46,16626991.76,13993488.04,15366153.95,16287254.29,12719218.07,13719066.67,42376688.71,38579884.08,15074986.56,13752350.79,20374282.95,15470912.24,41682017.02,16779606.83,42388081.73,44296114.1,44038876.23
CHEBI:31959,C22H42N4O8S2,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO,"InChI=1S/C22H42N4O8S2/c1-21(2,13-27)17(31)19(33)25-7-5-15(29)23-9-11-35-36-12-10-24-16(30)6-8-26-20(34)18(32)22(3,4)14-28/h17-18,27-28,31-32H,5-14H2,1-4H3,(H,23,29)(H,24,30)(H,25,33)(H,26,34)/t17-,18-/m0/s1",D-Pantethine,553.2409659,,,,168.2215,,,,,,,,,,,,392820.4925,381186.753,302584.4495,28751.30534,279921.0991,52853.89448,247209.0144,405535.0364,229411.0365,187178.0018,216381.6011,229683.1214,236806.4806,106129.4106,240762.9683,198420.256,333200.9797,339075.8667,233263.7794,153073.286,235325.7219,213012.67,241653.3747,234169.9711,259014.1005,302335.8079,310814.5532,281246.9321,423513.4162,373864.1867,442440.6657,335934.517,390864.6901,362044.3684,189421.7579,391660.0004,320283.9278,353758.5516,340829.9821,371162.0545,385570.9395,320244.6685,381493.9691,385776.8721,216224.8826,424735.0888,406808.4663,286463.9531,328042.1266,295632.1111,317486.0182,358436.6315,252290.4906,364122.4254,382445.9028,483480.9194,139342.4898,228941.0752,372354.8569,264984.085,334234.1538,248341.1202,296017.1101,181838.857
CHEBI:30745,C8H8O2,OC(=O)Cc1ccccc1,"InChI=1S/C8H8O2/c9-8(10)6-7-4-2-1-3-5-7/h1-5H,6H2,(H,9,10)",Phenylacetic acid,135.045097,,,,34.18565,,,,,,,,,,,,314072.5957,239353.647,779445.4491,553756.0166,536910.8554,652742.5783,613965.7017,573948.4637,497494.6398,567694.1886,495090.7757,627493.8283,611417.5877,499282.3392,340680.6595,776038.1824,298865.3475,245119.0333,576476.3435,798815.6212,467420.1254,611248.5365,505927.7752,333604.4158,301137.1844,1079776.719,527999.4762,677145.5525,537093.4351,251440.4349,528649.2597,742310.9846,272956.5472,916136.0879,626090.8052,1098404.916,627521.4965,577433.4866,535813.6523,280252.5246,607103.3074,787836.5137,383657.2814,601851.696,2895019.19,426867.7179,182421.4808,736071.7654,539958.7335,397775.8762,408155.2226,576388.7274,672114.6909,515101.2311,525419.3918,637116.958,328701.376,641704.0716,635812.0216,687929.8085,699539.3586,296677.0921,727402.8573,696378.3681
CHEBI:9907,C24H40O4,[H][C@@]12C[C@H](O)CC[C@]1(C)[C@@]1([H])CC[C@]3(C)[C@]([H])(CC[C@@]3([H])[C@]1([H])[C@@H](O)C2)[C@H](C)CCC(O)=O,"InChI=1S/C24H40O4/c1-14(4-7-21(27)28)17-5-6-18-22-19(9-11-24(17,18)3)23(2)10-8-16(25)12-15(23)13-20(22)26/h14-20,22,25-26H,4-13H2,1-3H3,(H,27,28)/t14-,15+,16-,17-,18+,19+,20+,22+,23+,24-/m1/s1",Ursodeoxycholic acid,391.289064,,,,18.7028,,,,,,,,,,,,880332.5645,434298.9652,460767.7141,485000.0171,403609.3049,898953.8573,440573.0534,445991.5154,414947.4422,342216.9855,202678.3432,478193.8267,386622.6312,441838.0085,459998.2992,459847.1158,431528.1149,405192.9064,442877.4737,385734.0356,368823.5588,570774.91,497142.3584,401302.1186,366562.8791,407006.5272,465335.3925,395796.0204,463360.9373,415258.4376,876746.2066,535595.213,202100.1498,414117.7733,448318.1932,416603.4147,522790.6446,489267.4858,555391.1312,444095.5785,412520.7717,480140.066,474976.8537,426980.8354,897964.1155,417243.3309,901240.3604,359476.9012,440181.4944,256573.7216,404543.2318,300211.2884,469602.6295,460933.7791,403264.683,432389.5375,336061.263,433237.4014,374022.6213,485467.1041,517988.0264,357119.523,666878.1756,864663.6008
CHEBI:30915,C5H6O5,OC(=O)CCC(=O)C(O)=O,"InChI=1S/C5H6O5/c6-3(5(9)10)1-2-4(7)8/h1-2H2,(H,7,8)(H,9,10)",Oxoglutaric acid,145.014268,,,,48.1747,,,,,,,,,,,,63110.50499,323429.7579,235051.6933,10508304.36,2024494.63,359128.4159,1006772.197,1081997.82,2288396.827,2663886.017,418307.2182,2173332.939,547197.6411,2359673.467,1558643.335,460817.0131,392972.428,1212592.812,1491349.889,372972.4471,2109116.665,1394319.788,2273043.486,1412581.663,345565.045,680574.5644,504014.7926,1084603.581,2048430.057,2659309.143,1931136.326,614879.4913,722136.9911,3555548.853,416963.6584,1531330.213,595940.2347,690512.0725,2455284.226,3002621.052,575562.6648,538661.4495,2419495.111,2117190.617,2963197.601,995776.3548,1265358.068,269350.4388,282973.0018,1129290.468,2046255.923,2988828.684,1680585.874,2612216.202,1598102.087,2104655.087,2186860.186,1430942.174,1609261.173,1905218.622,1722084.639,1419046.803,1565003.401,1536923.363
CHEBI:76290,C13H12N4,Cn1c(N)nc2ncc(cc12)-c1ccccc1,"InChI=1S/C13H12N4/c1-17-11-7-10(9-5-3-2-4-6-9)8-15-12(11)16-13(17)14/h2-8H,1H3,(H2,14,15,16)","1-Methyl-6-phenyl-1H-imidazo[4,5-b]pyridin-2-amine",223.0974504,,,,24.1858,,,,,,,,,,,,31656006.38,24270013.04,0,13308155.74,19290.0439,18559618.3,8643307.385,6237564.1,0,0,0,0,0,0,754041.0533,0,0,0,0,0,96256.77443,16440041.75,0,26498823.23,0,49747848.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41851.71472,0,0,0,0,0,0,0,0,0,2788366.371,2553336.969,2457434.067,3074765.764,2496774.368,3077779.613,3239968.166
CHEBI:88427,C16H22O4,O1C(CCC=2C1=C(C(=C(C2C)O)C)C)(CCC(=O)O)C,"InChI=1S/C16H22O4/c1-9-10(2)15-12(11(3)14(9)19)5-7-16(4,20-15)8-6-13(17)18/h19H,5-8H2,1-4H3,(H,17,18)",Alpha-CEHC,277.1473611,,,,21.3756,,,,,,,,,,,,76839.04569,152086.6995,1441680.339,658587.2025,409214.7794,10852549.68,2693256.237,453735.1522,917786.7071,241166.7661,408439.6841,167881.222,403002.4584,207754.7162,653291.6602,219937.7207,622574.3579,295000.6621,56570.4074,190854.6699,744791.5731,109664.5474,265962.9899,163098.4285,410383.4947,192768.7117,2015110.106,1289090.218,238932.0799,437406.6823,275428.2902,1122976.656,364176.7979,1517455.123,896735.2104,244461.4156,605385.4405,300447.2121,813043.1307,116099.9961,499573.3976,939369.1249,1127507.564,463333.341,697488.7136,463637.3867,648629.2195,316088.3162,509227.6854,4776757.883,481644.196,582902.7163,524797.4292,300257.2236,423975.9378,294226.7347,380099.7398,730382.8335,495969.5186,647548.0487,513145.9617,275735.825,365038.5715,498772.1154
CHEBI:82978,C23H27FN4O3,,,Paliperidone,425.1999477,,,,61.7333,,,,,,,,,,,,1072257.474,2206103.813,21424139,9511025.519,4940164.357,3590792.656,4301008.761,2348740.954,5776327.792,2565811.702,29844228.13,5511962.867,1748011.655,2908747.052,7940764.611,1223278.456,5337314.075,4356857.614,2664622.42,1437603.599,15322719,4575166.281,14364095.88,4392989.717,2973460.925,5657626.903,2076499.621,3481029.963,5542843.121,4302942.396,5230515.267,3305365.104,3511271.246,167601.8089,3979458.388,4367980.797,5292205.069,792178.1697,4482775.434,3131161.886,1892128.165,6211574.486,3715060.444,2227111.933,4046266.492,4832575.918,1833483.97,4245161.269,5998517.835,9069254.873,3842552.554,1563547.14,2346376.951,4223809.191,2645399.021,2901591.593,3992215.325,4421296.788,4721008.056,4400458.061,4684611.871,5153504.066,4401158.52,4837929.605
CHEBI:16450,C9H12N2O5,OC[C@H]1O[C@H](C[C@@H]1O)n1ccc(=O)[nH]c1=O,"InChI=1S/C9H12N2O5/c12-4-6-5(13)3-8(16-6)11-2-1-7(14)10-9(11)15/h1-2,5-6,8,12-13H,3-4H2,(H,10,14,15)/t5-,6+,8+/m0/s1",Deoxyuridine,227.0668581,,,,106.826,,,,,,,,,,,,508553.573,2066217.926,1082547.839,913510.4578,958156.9428,821825.1951,1658810.772,1247544.635,895475.8176,1250478.897,944308.7241,1459822.829,754338.3006,970103.8142,1043058.752,893206.8797,990080.6519,814751.0155,625257.3117,722431.3308,733577.7743,1063442.017,1636344.421,1603886.171,1196045.219,1118702.183,2491413.445,911462.0691,1188412.426,1845981.237,1171553.009,1106939.844,1587792.728,954472.0891,1276581.695,1161560.284,1138839.946,1046442.087,1043312.231,884540.571,1027556.547,1476753.101,835720.1903,1041014.791,980631.0814,1772290.947,1131883.788,1346919.604,1513618.074,880343.0853,1442094.292,1068646.417,937934.7476,1314710.16,1031341.043,1250226.84,1046486.563,1138210.542,1134505.361,1107976.397,1192592.235,1220894.106,1066718.722,1124286.088
CHEBI:17562,C9H13N3O5,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,"InChI=1S/C9H13N3O5/c10-5-1-2-12(9(16)11-5)8-7(15)6(14)4(3-13)17-8/h1-2,4,6-8,13-15H,3H2,(H2,10,11,16)/t4-,6-,7-,8-/m1/s1",Cytidine,242.0796837,,,,398.3675,,,,,,,,,,,,4857300.877,564323.373,1520620.381,332600.3169,280516.3698,398086.7931,303613.768,537289.8643,236875.2357,270074.9772,272605.8489,329381.5508,219161.7644,146984.1573,366661.1034,278777.8949,388804.1568,116464.3656,175542.8132,201243.1379,298027.0641,289049.9033,639112.997,520781.8225,595082.6183,247982.1887,652613.2484,290079.623,790595.1997,581727.1968,328205.4237,552458.5184,1029506.6,360059.4004,456064.6844,518768.3283,526631.8955,411332.078,425944.1785,432767.5924,696170.8856,509023.1429,273944.3427,479522.0474,464770.8179,887741.8825,533117.064,420732.5331,814798.388,418378.8269,402174.3601,420533.624,305109.385,461980.9043,333396.0689,397379.3285,239839.7345,561331.5211,606651.6423,641277.6014,603332.6716,623084.5286,647648.1333,655070.1713
CHEBI:18280,C8H6O3,OC(=O)C(=O)c1ccccc1,"InChI=1S/C8H6O3/c9-7(8(10)11)6-4-2-1-3-5-6/h1-5H,(H,10,11)",Phenylglyoxylic acid,149.0245878,,,,53.1444,,,,,,,,,,,,406944.0731,2052604.913,501035.0201,1357492.792,905342.5478,795093.9382,637725.8498,2618704.299,485005.3283,962377.0531,87914.66949,902141.3134,45862.45991,1086515.258,1337037.09,1163557.194,645708.8334,988402.9944,1582539.117,797441.1093,634968.2701,4270342.386,1232358.745,761819.1902,607454.8613,2344785.104,531589.7912,615613.2757,1233657.365,1428473.987,1242105.511,851864.578,985067.2114,1142275.759,703305.9632,875851.1305,786304.3783,633419.7638,685655.7861,755602.3177,780328.0421,743181.3683,540346.6732,1131005.451,770974.3481,1246712.372,976820.4137,1267693.708,899284.2788,878458.1435,1070059.909,888492.077,673788.4231,1411539.362,1288101.616,1273615.065,1197919.756,1286150.512,905659.0652,1108116.452,948905.7808,1169527.15,1195911.006,1198855.616
CHEBI:34698,C12H14O4,CCOC(=O)c1ccccc1C(=O)OCC,"InChI=1S/C12H14O4/c1-3-15-11(13)9-7-5-6-8-10(9)12(14)16-4-2/h5-8H,3-4H2,1-2H3",Diethyl phthalic acid,221.081736,,,,66.91835,,,,,,,,,,,,4145355.916,1165279.389,1040553.872,969355.3801,1218655.46,6911421.53,1132659.103,1680218.982,88158.35734,230665.0744,292291.3745,1448690.762,627223.6325,0,692722.9577,200968.0192,637088.9903,213735.7524,447980.3565,131386.4468,460302.5437,1142553.141,1473544.828,4888021.212,3686039.937,1681771.766,3469497.355,1164632.919,1075647.532,1744221.661,750160.1212,1754259.062,2475225.249,839414.9168,910800.329,739904.4388,1538187.647,1029580.101,1842631.761,999986.8983,1478881.351,695728.1682,1730028.993,1823942.085,949501.3166,2769583.919,1790282.445,652303.8348,596471.4427,1284735.906,508022.1349,3129366.557,2079210.972,2224687.508,1294614.576,1504928.352,411383.9707,1543840.645,1590825.38,1545929.135,1673116.892,1600510.666,1927120.859,2141319.833
CHEBI:18287,C6H12O5,,,L-Fucose,163.0613055,,,,209.646,,,,,,,,,,,,9823323.262,11876582.05,13357739.21,11533126.73,9639603.272,21381522.3,12693659.09,16168750.11,13335088.44,21868866.76,6585709.53,23070730.82,16862445.96,9944840.811,13128935.14,11421376.23,14301348.38,16982299.49,13447869.8,14512241.9,11399352.95,3597230.752,15869625.5,12658908.07,17661417.14,12511559.19,10784404.34,5748984.803,8811998.265,15178172.53,7319353.237,13271524.32,7784117.103,8797600.225,13956478.43,12029105.37,14961437.9,15845907.59,11274264.36,13305390.42,15553400.32,12883509.26,9440328.645,9456623.633,12918942.14,14200155.67,13868310.82,8130284.827,14619543.27,9068725.902,10264998.01,7010592.654,12040918.33,15697510.76,16378279.4,6452552.899,6159145.537,7869552.338,9165706.181,9722939.481,10393422.62,9681845.432,11867725.77,12561933.5
CHEBI:81308,C24H40O5,C1[C@@]2([C@]3(C[C@@H]([C@]4([C@]([C@@]3([C@@H](C[C@]2(C[C@@H](C1)O)[H])O)[H])(CC[C@]4([H])[C@@H](CCC(O)=O)C)[H])C)O)[H])C,"InChI=1S/C24H40O5/c1-13(4-7-21(28)29)16-5-6-17-22-18(12-20(27)24(16,17)3)23(2)9-8-15(25)10-14(23)11-19(22)26/h13-20,22,25-27H,4-12H2,1-3H3,(H,28,29)/t13-,14-,15-,16-,17+,18+,19-,20+,22+,23+,24-/m1/s1",Allocholic acid,407.2800747,,,,243.1975,,,,,,,,,,,,0,133491.3683,1855387.785,23508.94648,0,13845.33979,54766.18968,0,166518.2749,139559.8927,187663.2945,282503.743,113214.9604,74507.44902,408158.3918,570648.601,102998.5866,251716.1295,1244748.167,871770.7721,289506.9165,573637.7429,420033.3872,40594.92507,286617.4716,0,1239659.827,15804.41503,58183.47804,5457490.737,1632247.739,4614395.142,2946625.239,265746.0306,415469.3276,794382.9684,327432.3505,324460.3009,1140716.428,457031.5754,508760.6245,171616.9098,20315.21813,55003.11582,116396.9793,591123.774,725304.1252,228167.8456,140303.3777,1805101.685,162600.4382,24109.15628,410262.4866,220052.7214,436695.2876,282962.7652,152064.5541,492537.9601,585106.2735,527866.2099,651602.9346,569947.1943,570119.4559,672248.6071
CHEBI:454991,C10H12O5,COC1=CC(=CC(OC)=C1OC)C(O)=O,"InChI=1S/C10H12O5/c1-13-7-4-6(10(11)12)5-8(14-2)9(7)15-3/h4-5H,1-3H3,(H,11,12)",Eudesmic acid,211.0612306,,,,126.599,,,,,,,,,,,,639133.8787,751776.4609,663530.6412,107752.3916,515371.2277,813182.7736,558659.1928,317346.243,587006.4808,560783.9949,379138.3675,601093.9157,356623.5035,325823.2879,456829.7638,660999.3824,1212988.788,587283.2125,926024.1524,737618.5837,769485.0791,631017.9726,527156.8981,903584.7761,720963.3672,1206218.031,430813.1893,559718.0111,955050.7176,552155.4439,686891.7434,1709217.227,926786.0848,728683.7427,6064825.508,640110.0378,650556.0408,600333.7099,789352.1095,628201.9192,694886.3784,1207064.861,546346.3183,478856.5113,873846.2298,672551.5229,589830.5921,1181487.407,1014182.118,378607843.8,803911.0294,763413.1201,500687.8327,563153.9214,780929.1507,941385.7195,10071973.18,4794521.312,5459674.067,5335959.012,3378797.963,5228289.803,6247387.503,3070443.915
CHEBI:32389,C18H28O2,CC\C=C/C\C=C/C\C=C/C\C=C/CCCCC(O)=O,"InChI=1S/C18H28O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h3-4,6-7,9-10,12-13H,2,5,8,11,14-17H2,1H3,(H,19,20)/b4-3-,7-6-,10-9-,13-12-",Stearidonic acid,275.2020296,,,,46.6638,,,,,,,,,,,,2033005.48,1182357.136,3819652.54,471118.4363,2214378.535,1585385.989,1244344.334,1520266.217,432539.4836,676515.2544,614388.3712,1185610.579,219334.7104,183950.4725,570735.9206,775087.5756,589405.8073,304270.3375,637652.2425,712316.2232,247167.716,2481534.203,546533.6965,1139900.538,569479.1165,3059032.438,1112682.175,908644.1825,1023743.438,497871.515,550636.0995,767677.7676,189595.7144,730028.4857,1417674.884,803847.9054,2986561.053,757185.0177,1080265.063,570482.8201,538034.7833,647153.36,2543789.225,453260.1384,897516.7693,607170.7889,870161.0444,633521.4851,836787.2237,737732.6878,636400.5789,973824.2644,2413294.981,1053622.616,741567.3267,759088.163,896545.357,824592.509,1197635.965,793202.9639,902775.9084,1341994.758,1652760.08,712249.4363
CHEBI:10136,C17H26O4,CCCCC[C@H](O)CC(=O)CCc1ccc(O)c(OC)c1,"InChI=1S/C17H26O4/c1-3-4-5-6-14(18)12-15(19)9-7-13-8-10-16(20)17(11-13)21-2/h8,10-11,14,18,20H,3-7,9,12H2,1-2H3/t14-/m0/s1",Gingerol,293.1755344,,,,204.4075,,,,,,,,,,,,870670.745,906305.9532,1147705.267,801962.6585,893008.9267,807680.2496,1221065.444,1218859.262,1221522.889,2119971.255,884790.1972,803553.6866,865661.1599,888007.3769,945661.2455,1650332.023,3229350.54,896370.5295,3097310.033,1550297.586,1363820.587,915830.6777,906007.8794,834861.9121,2173645.587,1809511.249,888280.3452,1666273.585,1059922.622,1131168.804,1037145.634,2018232.448,1131353.79,1195014.385,1004024.348,1083388.298,1003988.237,1021186.695,1346089.29,1060284.359,1195747.92,1175678.968,1273966.988,4087968.135,1004240.433,1609022.38,1065149.473,3382311.406,1358525.72,1832352.632,1147772.79,1618224.674,1371819.523,1092467.657,1138921.985,1033490.086,1323007.013,4495393.765,1111929.401,1207880.812,4108342.603,1117986.811,2665790.389,963370.2693
CHEBI:29750,C11H9NO3,OC(=O)C(=O)Cc1c[nH]c2ccccc12,"InChI=1S/C11H9NO3/c13-10(11(14)15)5-7-6-12-9-4-2-1-3-8(7)9/h1-4,6,12H,5H2,(H,14,15)",Indolepyruvate,202.0510673,,,,74.8412,,,,,,,,,,,,6699902.77,8055340.067,10828763,19503947.13,11966689.28,10839181.65,7228195.796,12075081.86,6840571.96,17324120.42,9969258.813,10862111.1,15188123.92,13237009.62,19154087.13,13118451.64,7210322.006,11050232.17,14593013.43,8766114.607,14209909.83,12276510.94,7800102.968,5622563.975,11052645.03,2876959.61,12519403.63,12997113.48,17553778.8,18920379.31,12477231.34,10273184.08,16334717.17,8070735.005,14320170.18,12166569.1,15110357.1,12002468.95,15751519.97,12515784.34,9232567.043,16862389,9591188.756,12647142.79,11707856.3,10841628.66,17267301.92,9353160.026,17977564.35,6017258.804,10126176.38,11517370.18,11339272.62,15362636.95,12922465.28,9649820.934,9898105.452,11710574.59,11974448.56,11722985.36,12064955.78,12365161.89,12334427.97,12728405.07
CHEBI:566519,C12H14O5,[H]C(=Cc1cc(OC)c(OC)c(OC)c1)C(O)=O,"InChI=1S/C12H14O5/c1-15-9-6-8(4-5-11(13)14)7-10(16-2)12(9)17-3/h4-7H,1-3H3,(H,13,14)","3,4,5-Trimethoxycinnamic acid",237.076418,,,,53.487,,,,,,,,,,,,565855.6578,2274353.945,684942.23,1297764.965,1666448.57,686851.9696,626644.2495,934121.323,1286055.773,5983649.234,3649041.715,464064.5999,1033130.796,372254.7142,830382.8072,4855097.815,911514.7404,3167364.711,1190515.443,2443393.587,872714.4213,3016052.684,618920.3648,1853075.415,2416705.416,1021588.195,1528207.173,940391.7512,2667757.332,1501037.494,1263716.209,6971589.982,858980.2037,3450094.853,2872431.315,1196697.795,1388471.581,5704639.561,658770.2433,468005.2328,2419344.238,1994126.042,7822786.942,2416664.438,3850239.566,1245224.124,1774465.834,1284546.039,4265786.833,425679.1868,890579.4542,1279348.133,1937274.816,3959328.49,1468251.437,3558180.444,7053855.173,1764272.78,1785280.466,2013098.064,1473787.368,1959362.857,1766222.784,1908368.145
